id_viewed;race_viewed;channel_viewed;unique_social_media_handles;province_viewed;gender_viewed;age_viewed;most_viewed_channel;duration_time
1;None;1;1;Gauteng;male;23;ICC Cricket World Cup 2011;2025-11-18T00:25:18.000Z
1;black;1;1;Gauteng;male;46;Africa Magic;2025-11-18T00:25:15.000Z
1;black;1;1;Eastern Cape;male;41;Cartoon Network;2025-11-18T00:25:12.000Z
1;black;1;1;Limpopo;male;38;Channel O;2025-11-18T00:25:12.000Z
1;black;1;1;Gauteng;male;45;CNN;2025-11-18T00:25:09.000Z
1;indian_asian;1;1;Limpopo;male;31;E! Entertainment;2025-11-18T00:25:08.000Z
1;indian_asian;1;1;Gauteng;male;32;ICC Cricket World Cup 2011;2025-11-18T00:25:04.000Z
1;indian_asian;1;1;Limpopo;male;28;Supersport Live Events;2025-11-18T00:25:04.000Z
1;indian_asian;1;1;Kwazulu Natal;male;18;ICC Cricket World Cup 2011;2025-11-18T00:25:02.000Z
1;black;1;1;Eastern Cape;male;25;Boomerang;2025-11-18T00:24:57.000Z
1;None;1;1;None;None;0;Channel O;2025-11-18T00:24:57.000Z
1;indian_asian;1;1;Kwazulu Natal;male;21;Trace TV;2025-11-18T00:24:57.000Z
1;None;1;1;Gauteng;male;43;Supersport Live Events;2025-11-18T00:24:56.000Z
1;black;1;1;Western Cape;male;36;DStv Events 1;2025-11-18T00:24:55.000Z
1;black;1;1;Mpumalanga;male;49;Boomerang;2025-11-18T00:24:53.000Z
1;black;1;1;Gauteng;female;37;CNN;2025-11-18T00:24:51.000Z
1;black;1;1;Gauteng;male;39;Africa Magic;2025-11-18T00:24:43.000Z
1;indian_asian;1;1;Limpopo;male;33;ICC Cricket World Cup 2011;2025-11-18T00:24:42.000Z
1;black;1;1;Eastern Cape;male;24;Channel O;2025-11-18T00:24:42.000Z
1;coloured;1;1;Western Cape;male;43;ICC Cricket World Cup 2011;2025-11-18T00:24:42.000Z
1;coloured;1;1;Kwazulu Natal;male;55;CNN;2025-11-18T00:24:40.000Z
1;indian_asian;1;1;Kwazulu Natal;male;49;Channel O;2025-11-18T00:24:39.000Z
1;black;1;1;Kwazulu Natal;male;37;Trace TV;2025-11-18T00:24:39.000Z
1;black;1;1;Mpumalanga;male;21;Channel O;2025-11-18T00:24:36.000Z
1;black;1;1;Gauteng;male;47;CNN;2025-11-18T00:24:34.000Z
1;black;1;1;Western Cape;male;44;Channel O;2025-11-18T00:24:33.000Z
1;black;1;1;North West;male;27;Channel O;2025-11-18T00:24:33.000Z
1;black;1;1;Gauteng;male;25;Supersport Live Events;2025-11-18T00:24:32.000Z
1;black;1;1;Gauteng;male;31;Africa Magic;2025-11-18T00:24:32.000Z
1;coloured;1;1;Western Cape;male;45;CNN;2025-11-18T00:24:29.000Z
1;black;1;1;Northern Cape;male;41;Africa Magic;2025-11-18T00:24:22.000Z
1;None;1;1;Western Cape;male;27;Supersport Live Events;2025-11-18T00:24:22.000Z
1;coloured;1;1;Western Cape;male;36;Cartoon Network;2025-11-18T00:24:18.000Z
1;white;1;1;Western Cape;male;43;ICC Cricket World Cup 2011;2025-11-18T00:24:12.000Z
1;coloured;1;1;Western Cape;male;35;Supersport Live Events;2025-11-18T00:24:10.000Z
1;black;1;1;Kwazulu Natal;male;28;Supersport Live Events;2025-11-18T00:24:06.000Z
1;black;1;1;Gauteng;male;28;Channel O;2025-11-18T00:24:06.000Z
1;black;1;1;Kwazulu Natal;male;17;Cartoon Network;2025-11-18T00:24:05.000Z
1;black;1;1;Northern Cape;male;26;Trace TV;2025-11-18T00:24:03.000Z
1;black;1;1;Eastern Cape;male;45;Supersport Live Events;2025-11-18T00:24:02.000Z
1;black;1;1;Mpumalanga;male;25;Boomerang;2025-11-18T00:24:02.000Z
1;indian_asian;1;1;Gauteng;male;34;SuperSport Blitz;2025-11-18T00:24:00.000Z
1;black;1;1;Gauteng;male;44;Africa Magic;2025-11-18T00:24:00.000Z
1;indian_asian;1;1;Gauteng;male;27;Boomerang;2025-11-18T00:24:00.000Z
1;other;1;1;Western Cape;male;32;Boomerang;2025-11-18T00:23:55.000Z
1;black;1;1;Gauteng;female;20;Trace TV;2025-11-18T00:23:51.000Z
1;coloured;1;1;Eastern Cape;male;26;ICC Cricket World Cup 2011;2025-11-18T00:23:50.000Z
1;indian_asian;1;1;Limpopo;male;28;ICC Cricket World Cup 2011;2025-11-18T00:23:48.000Z
1;coloured;1;1;Western Cape;male;43;Trace TV;2025-11-18T00:23:48.000Z
1;indian_asian;1;1;Gauteng;male;42;Supersport Live Events;2025-11-18T00:23:48.000Z
1;white;1;1;Kwazulu Natal;female;41;Cartoon Network;2025-11-18T00:23:46.000Z
1;coloured;1;1;Gauteng;male;32;Trace TV;2025-11-18T00:23:45.000Z
1;None;1;1;Gauteng;female;28;Boomerang;2025-11-18T00:23:43.000Z
1;black;1;1;Mpumalanga;male;25;Trace TV;2025-11-18T00:23:42.000Z
1;white;1;1;Gauteng;male;44;ICC Cricket World Cup 2011;2025-11-18T00:23:40.000Z
1;white;1;1;North West;male;31;ICC Cricket World Cup 2011;2025-11-18T00:23:40.000Z
1;coloured;1;1;Western Cape;male;37;Trace TV;2025-11-18T00:23:39.000Z
1;indian_asian;1;1;Kwazulu Natal;male;21;Channel O;2025-11-18T00:23:36.000Z
1;black;1;1;Gauteng;male;37;Trace TV;2025-11-18T00:23:36.000Z
1;black;1;1;North West;male;47;ICC Cricket World Cup 2011;2025-11-18T00:23:36.000Z
1;black;1;1;Gauteng;male;40;ICC Cricket World Cup 2011;2025-11-18T00:23:34.000Z
1;coloured;1;1;Western Cape;male;24;Trace TV;2025-11-18T00:23:33.000Z
1;black;1;1;Free State;male;34;Trace TV;2025-11-18T00:23:33.000Z
1;coloured;1;1;Western Cape;male;40;ICC Cricket World Cup 2011;2025-11-18T00:23:32.000Z
1;indian_asian;1;1;Eastern Cape;male;34;Cartoon Network;2025-11-18T00:23:28.000Z
1;black;1;1;Northern Cape;male;27;Africa Magic;2025-11-18T00:23:26.000Z
1;None;1;1;Western Cape;female;47;Cartoon Network;2025-11-18T00:23:26.000Z
1;black;1;1;Western Cape;male;13;SuperSport Blitz;2025-11-18T00:23:22.000Z
1;black;1;1;Kwazulu Natal;male;24;Trace TV;2025-11-18T00:23:18.000Z
1;coloured;1;1;Eastern Cape;male;56;Supersport Live Events;2025-11-18T00:23:16.000Z
1;None;1;1;None;None;0;ICC Cricket World Cup 2011;2025-11-18T00:23:16.000Z
1;black;1;1;Gauteng;male;30;Trace TV;2025-11-18T00:23:15.000Z
1;coloured;1;1;Western Cape;male;27;Trace TV;2025-11-18T00:23:12.000Z
1;coloured;1;1;Western Cape;male;38;Trace TV;2025-11-18T00:23:12.000Z
1;black;1;1;Mpumalanga;male;45;Africa Magic;2025-11-18T00:23:11.000Z
1;coloured;1;1;Western Cape;male;36;Trace TV;2025-11-18T00:23:09.000Z
1;indian_asian;1;1;Limpopo;male;35;ICC Cricket World Cup 2011;2025-11-18T00:23:08.000Z
1;coloured;1;1;Western Cape;male;43;Trace TV;2025-11-18T00:23:06.000Z
1;None;1;1;None;None;0;Supersport Live Events;2025-11-18T00:23:04.000Z
1;black;1;1;Gauteng;male;31;Channel O;2025-11-18T00:23:03.000Z
1;black;1;1;Gauteng;male;34;CNN;2025-11-18T00:23:02.000Z
1;indian_asian;1;1;Eastern Cape;male;42;ICC Cricket World Cup 2011;2025-11-18T00:22:58.000Z
1;black;1;1;Gauteng;male;48;Boomerang;2025-11-18T00:22:58.000Z
1;indian_asian;1;1;Western Cape;male;23;Trace TV;2025-11-18T00:22:57.000Z
1;coloured;1;1;Northern Cape;male;28;Africa Magic;2025-11-18T00:22:56.000Z
1;indian_asian;1;1;Gauteng;male;39;ICC Cricket World Cup 2011;2025-11-18T00:22:56.000Z
1;indian_asian;1;1;Gauteng;male;17;ICC Cricket World Cup 2011;2025-11-18T00:22:56.000Z
1;black;1;1;North West;male;32;Channel O;2025-11-18T00:22:54.000Z
1;black;1;1;Gauteng;male;27;Boomerang;2025-11-18T00:22:54.000Z
1;None;1;1;Gauteng;male;24;Boomerang;2025-11-18T00:22:54.000Z
1;black;1;1;Gauteng;female;33;ICC Cricket World Cup 2011;2025-11-18T00:22:54.000Z
1;black;1;1;Gauteng;male;35;Channel O;2025-11-18T00:22:51.000Z
1;black;1;1;Kwazulu Natal;male;29;Channel O;2025-11-18T00:22:48.000Z
1;indian_asian;1;1;Gauteng;male;32;E! Entertainment;2025-11-18T00:22:46.000Z
1;black;1;1;Mpumalanga;male;23;Boomerang;2025-11-18T00:22:44.000Z
1;black;1;1;Western Cape;male;38;Channel O;2025-11-18T00:22:42.000Z
1;indian_asian;1;1;Gauteng;male;21;ICC Cricket World Cup 2011;2025-11-18T00:22:38.000Z
1;indian_asian;1;1;Kwazulu Natal;male;34;ICC Cricket World Cup 2011;2025-11-18T00:22:38.000Z
1;coloured;1;1;Western Cape;male;33;SuperSport Blitz;2025-11-18T00:22:38.000Z
1;indian_asian;1;1;Western Cape;male;34;Supersport Live Events;2025-11-18T00:22:36.000Z
1;coloured;1;1;Western Cape;male;37;Trace TV;2025-11-18T00:22:36.000Z
